objectid,parentid,title,creator,date,date-is-approximate?,entry_date,external_resources,address,description,space_syntax,subject,building_type,conservation_state,bibliography,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript
tw059geo,tw059,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/Thalwil.geojson' target='_blank'>Thalwil.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/Thalwil.geojson,,,,
ch060,,Main Painting Workshop,,1974,,,https://www.sbb.ch/en?nach=7000+Chur+Gürtelstrasse+48|SBB Journey Planner;https://s.geo.admin.ch/4z8au7f85wfm|Swisstopo Zeitreise,"Gürtelstrasse 48, 7000 Chur",demolished: https://s.geo.admin.ch/4z8au7f85wfm,,,Rail Infrastructure,demolished,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/ch060/library|CH060 on Zotero,Chur,46.854994,9.529813,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/0/0a/HW-Chur-53605_.jpg,https://commons.wikimedia.org/w/thumb.php?f=HW-Chur-53605_.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=HW-Chur-53605_.jpg&w=400,,
ch060001,ch060,Die Hauptwerkstätte Chur,<a href='https://commons.wikimedia.org/wiki/User:Bobo11' target='_blank'>Bobo11</a>,,,1996-02-20,,,,,,,,,,,,<a href='https://commons.wikimedia.org/wiki/Category:Chur_Painting_Workshop_Building' target='_blank'>Wikimedia Commons</a>,<a href='https://commons.wikimedia.org/wiki/File:HW-Chur-53605_.jpg' target='_blank'>HW-Chur-53605</a>,Image;StillImage,image/jpeg,de,"GNU Free Documentation License, Bobo11",https://www.gnu.org/licenses/fdl-1.3.html,image,https://upload.wikimedia.org/wikipedia/commons/0/0a/HW-Chur-53605_.jpg,https://commons.wikimedia.org/w/thumb.php?f=HW-Chur-53605_.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=HW-Chur-53605_.jpg&w=400,,
rw061,,Service Building,,1974,,,https://www.sbb.ch/en?nach=8640+Rapperswil+SG+Bahnhofplatz+6.1|SBB Journey Planner;https://www.wikidata.org/wiki/Q126597581|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Rapperswil_SG_Station_Service_Building|Wikimedia Commons Category;https://www.openstreetmap.org/way/55410753|OpenStreetMap Object;https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/502287010_0/extendedHtmlPopup|EGID,"Bahnhofplatz 6.1, 8640 Rapperswil SG","service building, roof added, building expanded, cladding, relative positioning, commercial use",,Façade Cladding;Commercial Use;Station Square,Rail Infrastructure,renewed,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/rw061/library|RW061 on Zotero,Rapperswil,47.22504,8.81749,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/c/cf/RW061_Rapperswil_MaxVogt_20240602_171522.jpg,https://commons.wikimedia.org/w/thumb.php?f=RW061_Rapperswil_MaxVogt_20240602_171522.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=RW061_Rapperswil_MaxVogt_20240602_171522.jpg&w=400,,
rw061geo,rw061,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/Rapperswil.geojson' target='_blank'>Rapperswil.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/Rapperswil.geojson,,,,
zas062,,Wagon Control Hall (Zeppelinhalle),,1974,,,https://smapshot.heig-vd.ch/visit/94191|Smapshot Aerial Imagery Montage,,"Microarchitecture, next to postal service cargo building. Demolished between 1989 and 2002 according to satellite imagery. It could well be that there were more than just one of these built around Zurich.",,Façade;Materialism;Roof Shape,Cargo Facility,demolished,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/zas062/library|ZAS062 on Zotero,Zürich,47.396173,8.471659,,,record,compound_object,eng,,,compound_object,https://ethzshrstrprod.blob.core.windows.net/storagehandler-blob/7b709f33-47d9-4370-a330-63043493396c?sv=2024-05-04&spr=https&se=2024-09-27T08%3A20%3A00Z&sr=b&sp=r&rscd=inline%3BfileName%3DLBS_IN-052209-78-Screen.jpg&rsct=image%2Fjpeg&sig=irybi20Qe7vO9KT0J4Ud08NNBwU3EzZXJ9LvND46OWw%3D&userid=6eaed924-1088-4b5b-8888-651af9937bee,,,,
zas062001,zas062,"Schlieren, Briefzentrum/Postsortierzentrum Zürich-Mülligen im Bau",Swissair Photo AG,,,1981-12,https://smapshot.heig-vd.ch/visit/94191|Smapshot Aerial Imagery Montage,,,,,,,,,,,"<a href='https://e-pics3.ethz.ch/de/home/' target='_blank'>ETH-Library, E-Pics Bildarchiv online</a>",<a href='http://doi.org/10.3932/ethz-a-000832446' target='_blank'>LBS_IN-052209-78.tif</a>,Image;StillImage,image/tif,de,"CC BY-SA 4.0, ETH-Bibliothek Zürich, Bildarchiv/Stiftung Luftbild Schweiz",https://creativecommons.org/licenses/by-sa/4.0/,record,https://smapshot.heig-vd.ch/visit/94191,,,,
isl063,,Auxiliary Building,,1975,,,https://www.sbb.ch/en?nach=8546+Islikon+Hauptstrasse+63|SBB Journey Planner;https://www.wikidata.org/wiki/Q126423689|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Islikon Station Auxiliary Building|Wikimedia Commons Category;https://www.openstreetmap.org/way/1290486037|OpenStreetMap Object;https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/400067828_0/extendedHtmlPopup|EGID,"Hauptstrasse 63, 8546 Islikon","auxiliary building, relative positioning/set-backs",,Annex;Parallelism;Commercial Use,Rail Infrastructure,renewed,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/isl063/library|ISL063 on Zotero,Islikon TG,47.54772,8.84597,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/1/17/ISL063_Islikon_MaxVogt_20240607_163956.jpg,https://commons.wikimedia.org/w/thumb.php?f=ISL063_Islikon_MaxVogt_20240607_163956.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=ISL063_Islikon_MaxVogt_20240607_163956.jpg&w=400,,
isl063001,isl063,Inventar historischer Bahnhöfe: Islikon TG,<a href='https://foto-ch.ch/persons/detail/34321' target='_blank'>Hans-Peter Bärtschi</a>,,,1983,,,,,,,,,,,,<a href='https://www.sbbhistoric.ch/sammlungen-archive' target='_blank'>SBB Historic</a>,<a href='https://www.sbbarchiv.ch/detail.aspx?ID=539329' target='_blank'>GD_BAU_SBB64_0632</a>,Text;Image;StillImage,application/pdf,de,no license information,,pdf,https://www.sbbarchiv.ch/Dateien/113/D565812.pdf,,,,
isl063002,isl063,Islikon: Aufnahmegebäude und Dienstgebäude,"Bauabteilung, Kreis III [BT 3 Hochbau]",,,1974–1994,,,,,,,,,,,,<a href='https://www.sbbhistoric.ch/sammlungen-archive' target='_blank'>SBB Historic</a>,<a href='https://www.sbbarchiv.ch/detail.aspx?ID=601039' target='_blank'>PL_169_00262</a>,Text;Image;StillImage,record,de,no license information,,record,https://www.sbbarchiv.ch/detail.aspx?ID=601039,,,,
isl063geo,isl063,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/Islikon.geojson' target='_blank'>Islikon.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/Islikon.geojson,,,,
lq064,,Service Building,,1975,,,https://www.sbb.ch/en?nach=7302+Landquart+Weststrasse+15|SBB Journey Planner;https://www.wikidata.org/wiki/Q128418139|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Landquart_Service_Building|Wikimedia Commons Category;https://www.openstreetmap.org/way/1238899691|OpenStreetMap Object,"Weststrasse 15, 7302 Landquart","Service building, description in Weidmann/Holenstein;references to topography, coloured clock",,Set-Backs;Concrete Modelling,Cargo Facility,preserved,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/lq064/library|LQ064 on Zotero,Landquart,46.95685,9.55655,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/6/69/LQ064_Landquart_MaxVogt_20240803_195208.jpg,https://commons.wikimedia.org/w/thumb.php?f=LQ064_Landquart_MaxVogt_20240803_195208.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=LQ064_Landquart_MaxVogt_20240803_195208.jpg&w=400,,
lq064geo,lq064,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/Landquart.geojson' target='_blank'>Landquart.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/Landquart.geojson,,,,
zmue065,,Signal Box Building,,1975,,,https://www.sbb.ch/en?nach=8048+Zürich+Hermetschloostrasse+80|SBB Journey Planner;https://www.wikidata.org/wiki/Q127868713|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Zürich-Mülligen_Signal_Box_Building|Wikimedia Commons Category;https://www.openstreetmap.org/way/318267272|OpenStreetMap Object;https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/302011702_0/extendedHtmlPopup|EGID,"Hermetschloostrasse 80, 8048 Zürich","Signal Box building, heritage inventory, pulpit, green colour, ensemble with the other buildings at the site",,Set-Backs;Concrete Modelling;Colours;Pulpit,Rail Infrastructure,preserved,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/zmue065/library|ZMUE065 on Zotero,Zürich,47.39495,8.47403,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/1/14/ZMUE065_Zuerich-Muelligen_MaxVogt_20240726_163652.jpg,https://commons.wikimedia.org/w/thumb.php?f=ZMUE065_Zuerich-Muelligen_MaxVogt_20240726_163652.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=ZMUE065_Zuerich-Muelligen_MaxVogt_20240726_163652.jpg&w=400,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmue165,,Shunting and Retarder Service Building,,1976,,,https://www.sbb.ch/en?nach=8048+Zürich+Hermetschloostrasse+80|SBB Journey Planner;https://www.wikidata.org/wiki/Q127869805|Wikidata Item;https://www.openstreetmap.org/way/106441690|OpenStreetMap Object;https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/302011703_0/extendedHtmlPopup|EGID,"Hermetschloostrasse 90, 8048 Zürich","Shunting and Retarder Service Building, within the rail yard, visible from Hermetschloo bridge, part of the ensemble, heritage protection",,Microarchitecture,Cargo Facility,preserved,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/zmue165/library|ZMUE165 on Zotero,Zürich,47.39535,8.47399,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/d/d2/ZMUE165_Zuerich-Muelligen_MaxVogt_20240726_163903.jpg,https://commons.wikimedia.org/w/thumb.php?f=ZMUE165_Zuerich-Muelligen_MaxVogt_20240726_163903.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=ZMUE165_Zuerich-Muelligen_MaxVogt_20240726_163903.jpg&w=400,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmue265,,Marshalling Hump Service Building,,1975,,,https://www.sbb.ch/en?nach=8048+Zürich+Hermetschloostrasse+90|SBB Journey Planner;https://www.wikidata.org/wiki/Q127869767|Wikidata Item,"bei Hermetschloostrasse 90, 8952 Schlieren","small shelter building for cargo workers, is. mentioned in the built heritage inventory, but apparently was torn down 2021/2022",,Microarchitecture,Cargo Facility,demolished,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/zmue265/library|ZMUE265 on Zotero,Schlieren,47.395806,8.472718,,,record,compound_object,eng,,,compound_object,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmue365,,Hermetschloo Bridge,,1975,,,https://www.sbb.ch/en?nach=8048+Zürich+Hermetschloo|SBB Journey Planner;https://www.wikidata.org/wiki/Q27329846|Wikidata Item;https://www.openstreetmap.org/way/1303967492|OpenStreetMap Object;https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/302011703_0/extendedHtmlPopup|EGID,"Hermetschloobrücke, 8048 Zürich","bridge designed by Max Vogt when also building the surrounding cargo facilities, clients were both SBB and Stadt Zürich, is mentioned in the built heritage inventory",,Bridge;Not Related to Railway,Other,preserved,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/zmue365/library|ZMUE365 on Zotero,Zürich,47.39633,8.473753,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/4/41/ZMUE365_Zuerich-Muelligen_MaxVogt_20240726_164448.jpg,https://commons.wikimedia.org/w/thumb.php?f=ZMUE365_Zuerich-Muelligen_MaxVogt_20240726_164448.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=ZMUE365_Zuerich-Muelligen_MaxVogt_20240726_164448.jpg&w=400,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glb066,,Station Building,,1976,,,https://www.sbb.ch/en?nach=8152+Glattbrugg+Bahnhofplatz+1|SBB Journey Planner;https://www.wikidata.org/wiki/Q126951158|Wikidata Item;https://www.openstreetmap.org/way/43916983|OpenStreetMap Object;https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/2266010_0/extendedHtmlPopup|EGID,"Bahnhofplatz 1, 8152 Glattbrugg","station building, tower type, commercial use, set-back",,Vertical Wall Openings;Roof;Building Height,Passenger Facility,renewed,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/glb066/library|GLB066 on Zotero,Glattbrugg,47.43086,8.55892,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/b/b4/GLB066_Glattbrugg_MaxVogt_20240520_163547.jpg,https://commons.wikimedia.org/w/thumb.php?f=GLB066_Glattbrugg_MaxVogt_20240520_163547.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=GLB066_Glattbrugg_MaxVogt_20240520_163547.jpg&w=400,,
glb066geo,glb066,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/Glattbrugg.geojson' target='_blank'>Glattbrugg.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/Glattbrugg.geojson,,,,
rek067,,Station Building,,1976,,,https://www.sbb.ch/en?nach=5332+Rekingen+AG+Bahnhofplatz+1|SBB Journey Planner;https://www.wikidata.org/wiki/Q126597634|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Rekingen_AG_Station_Building|Wikimedia Commons Category;https://www.openstreetmap.org/way/177016517|OpenStreetMap Object;https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/628545_0/extendedHtmlPopup|EGID,"Bahnhofplatz 1, 5332 Rekingen AG","station building, apartments, rooftop gardens, vertical wall openings, pillars",,Vertical Wall Openings;Roof;Building Height,Passenger Facility,preserved,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/rek067/library|REK067 on Zotero,Rekingen AG,47.56991,8.32718,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/8/8f/REK067_Rekingen_MaxVogt_20240501_173042.jpg,https://commons.wikimedia.org/w/thumb.php?f=REK067_Rekingen_MaxVogt_20240501_173042.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=REK067_Rekingen_MaxVogt_20240501_173042.jpg&w=400,,
rek067geo,rek067,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/Rekingen.geojson' target='_blank'>Rekingen.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/Rekingen.geojson,,,,
